index,0,1,2
26457,0.2867436823624798,0.17093490950688178,0.5423214081306384
26458,0.10605962951709144,0.1312388772422335,0.762701493240675
26459,0.08841168177212656,0.13107877130714465,0.7805095469207287
26460,0.09799214484701589,0.14536541091338737,0.7566424442395968
26461,0.1138080708826207,0.17372197009346504,0.7124699590239143
26462,0.12570888933071916,0.25963406428593555,0.6146570463833452
26463,0.13675049631447014,0.8035329491703431,0.059716554515186725
26464,0.25908888569038463,0.14118142134452802,0.5997296929650874
26465,0.08521198525700097,0.13782916122035122,0.7769588535226479
26466,0.09424693825824644,0.17239915830685432,0.7333539034348993
26467,0.24363501161525022,0.10982284728875054,0.6465421410959992
26468,0.10202440549235062,0.16572271149406131,0.732252883013588
26469,0.12595539081169083,0.16332541638128398,0.7107191928070253
26470,0.2348628587838473,0.11104128620819208,0.6540958550079606
26471,0.07067986048695679,0.10274360930265317,0.8265765302103901
26472,0.09859367909524368,0.16111977782164774,0.7402865430831087
26473,0.07655806659247426,0.1459476863704553,0.7774942470370704
26474,0.16412230905965658,0.7604477244790108,0.07542996646133264
26475,0.09628363644860584,0.15408257374039527,0.7496337898109988
26476,0.08068543909513766,0.19319724744573755,0.7261173134591248
26477,0.14734419760533304,0.20068083075450066,0.6519749716401663
26478,0.1418928529646209,0.12577271296457662,0.7323344340708026
26479,0.0922962726895863,0.1708635782319235,0.7368401490784902
26480,0.10658627941316852,0.12712735120456553,0.7662863693822659
26481,0.10333232403291419,0.17715368868951,0.7195139872775758
26482,0.14286203480287502,0.13299753035920453,0.7241404348379206
26483,0.06771027689647655,0.17266865691364452,0.7596210661898788
26484,0.17494673960895257,0.1998126306281022,0.6252406297629454
26485,0.1046402309594992,0.14519185417458702,0.7501679148659137
26486,0.24452410962128082,0.196041205211059,0.55943468516766
26487,0.11307168560137708,0.1595517938612463,0.7273765205373767
26488,0.11581335592895689,0.8206071897773136,0.06357945429372953
26489,0.20584387819164007,0.4275380774359441,0.3666180443724158
26490,0.12954848298565513,0.14610620829695492,0.7243453087173901
26491,0.1032294166174084,0.14449859903935794,0.7522719843432336
26492,0.10062470249585077,0.18535461736193432,0.7140206801422148
26493,0.14588082703827807,0.7986802241445485,0.055438948817173435
