index,0,1,2
26457,0.41381505526679074,0.1557737396526613,0.43041120508054787
26458,0.1138520744488781,0.1376891026204579,0.7484588229306641
26459,0.05077137805685697,0.03855405590126503,0.9106745660418781
26460,0.06066296244617585,0.1434312846177809,0.7959057529360434
26461,0.07180687174540103,0.20918441577374228,0.7190087124808567
26462,0.03213009953281354,0.19547097344798844,0.7723989270191981
26463,0.09428604290884078,0.8886536993258854,0.017060257765273833
26464,0.25008924663953913,0.07666184868484796,0.6732489046756128
26465,0.03320382312018221,0.05621776924375324,0.9105784076360647
26466,0.06563057403849332,0.190410629433873,0.7439587965276336
26467,0.18187107535187994,0.07416230816901417,0.7439666164791058
26468,0.07679439590319843,0.17196044595832305,0.7512451581384786
26469,0.14766099951040623,0.19662882139282847,0.6557101790967654
26470,0.1467850447410935,0.049961232674645494,0.8032537225842609
26471,0.025722453992165613,0.044987590380285235,0.9292899556275491
26472,0.034763424353237926,0.06375170984496824,0.9014848658017939
26473,0.020521935547072333,0.060014778457576204,0.9194632859953515
26474,0.18523524260227325,0.7918759448823164,0.022888812515410282
26475,0.029845193578495105,0.08303456140682687,0.887120245014678
26476,0.028494373245012115,0.11633416674422052,0.8551714600107673
26477,0.08292452555039079,0.22126195615064817,0.6958135182989611
26478,0.07247562755315806,0.072589408892935,0.8549349635539071
26479,0.08318220735506912,0.10492166184801957,0.8118961307969114
26480,0.11146139932414474,0.11358589165888823,0.774952709016967
26481,0.05857380792624482,0.19014642171746338,0.7512797703562918
26482,0.1865178481484205,0.08344363311926156,0.7300385187323181
26483,0.02917979776068197,0.147701567352804,0.823118634886514
26484,0.153736685525451,0.11032388352213346,0.7359394309524157
26485,0.15812508713459192,0.10894478790931475,0.7329301249560933
26486,0.3318161450516185,0.2404362075175636,0.4277476474308178
26487,0.08072575163719159,0.13226170733805145,0.7870125410247569
26488,0.09412249683931569,0.884319124179245,0.021558378981439245
26489,0.0688950160822716,0.6507623280273909,0.2803426558903376
26490,0.17771681172398476,0.05901274346969704,0.7632704448063181
26491,0.11116363734049389,0.10062142954390405,0.788214933115602
26492,0.07499068796338315,0.22597985244288,0.6990294595937369
26493,0.1101986577980377,0.8848435349603756,0.0049578072415866
26494,0.08954652126377964,0.06530189010087808,0.8451515886353423
26495,0.06895725674157142,0.09617910625643124,0.8348636370019974
26496,0.3515166843903555,0.30553258399675004,0.34295073161289447
26497,0.07784940062282429,0.33575578381592597,0.5863948155612496
26498,0.11866805728600802,0.1863873725313738,0.6949445701826182
26499,0.1596393305687329,0.06901622260161563,0.7713444468296515
26500,0.11430599755716729,0.19617615007131783,0.6895178523715148
26501,0.2613547849873475,0.08533496999288741,0.653310245019765
26502,0.055786297343807384,0.13304549925698733,0.8111682033992053
26503,0.04915077656927185,0.34155983101201154,0.6092893924187165
26504,0.11719321832345947,0.11931371661230125,0.7634930650642394
26505,0.078100158165808,0.09920640156404925,0.8226934402701427
26506,0.032597235804360844,0.955324997556482,0.012077766639157213
26507,0.23614528934183662,0.6776918320400453,0.08616287861811801
26508,0.09873655885917343,0.19710741814159452,0.7041560229992322
26509,0.09690945720487901,0.1541390462040014,0.7489514965911197
26510,0.05288610489434012,0.20822601720337852,0.7388878779022813
26511,0.06868795949708557,0.12709426997980275,0.8042177705231117
26512,0.16376741576447384,0.100353790826628,0.735878793408898
26513,0.08098886629529985,0.20408155344281526,0.714929580261885
26514,0.045456361234236596,0.08289114185830856,0.8716524969074548
26515,0.2221010240151026,0.1015240020931704,0.676374973891727
26516,0.07087760831007135,0.6389296769650443,0.29019271472488445
26517,0.18288066357463467,0.8114409689394023,0.005678367485963038
26518,0.13808658574095517,0.17759887665219307,0.6843145376068518
26519,0.27677292869041126,0.12289825026743277,0.600328821042156
26520,0.04502014067089994,0.29114256302776864,0.6638372963013315
26521,0.11991728523830762,0.08674264099038578,0.7933400737713066
26522,0.10212114472378533,0.2990623491394247,0.5988165061367898
26523,0.0717203300931139,0.12040566839582292,0.8078740015110631
26524,0.039849037099874605,0.19184284025491136,0.768308122645214
26525,0.1016413826527327,0.08657318232802452,0.8117854350192426
26526,0.0748148180825838,0.14032717164350306,0.7848580102739132
26527,0.05988139905064885,0.2110345221394328,0.7290840788099182
26528,0.10229970550973085,0.8848914836057027,0.012808810884566507
26529,0.06303466377565689,0.05893468880709437,0.8780306474172487
26530,0.09011266155370555,0.0931692339656975,0.8167181044805971
26531,0.10702082469561336,0.14552540125976382,0.7474537740446229
26532,0.0930962637782158,0.06811183417184392,0.8387919020499404
26533,0.06588050399560332,0.09128294241650496,0.8428365535878917
26534,0.06776792597780043,0.0771537399579311,0.8550783340642686
26535,0.0775689014407369,0.17377146806952684,0.7486596304897363
26536,0.09638264796407162,0.13961330320021317,0.7640040488357152
26537,0.12195807219829281,0.07855700006510136,0.7994849277366057
